Genotype ID,Planting date,# seeds planted,#Final Plants,Exudates collection date,Exudates collection Method,Analysis LC-MS Amino Acids,Analysis GC-MS ,"Plant health notes. Planting/Growth chamber (G) Good (B) Bad. IF EMPTY, NN",Final result.  G(Good) B (Bad),Notes,More notes,Root Weight Taken Date,Number of Plants,Rep1_DIA_STM,Rep1_AREA,Rep1_AVG_DENSITY,Rep1_TD_AVG,Rep1_SKL_DEPTH,Rep1_RTP_COUNT,Rep1_Rootlength (cm),Angle,Number of Plants,Rep2_DIA_STM,Rep2_AREA,Rep2_AVG_DENSITY,Rep2_TD_AVG,Rep2_SKL_DEPTH,Rep2_RTP_COUNT,Rep2_Rootlength (cm),Angle,Dry shoot weight (mg),Root weight (g),Fresh shoot weight (g),Water content (g),Actual Height_I,Actual Height_II,Leaf angle-2_I,Leaf angle-3_I,Leaf angle-2_II,Leaf angle-3_II,Number of Plants          (Blank = 2),Number of leaves_I,Number of Leaves_II,Leaf Area cm^2,"Adjusted contrast 
(Control = Orange)",Leaf Area cm^2 (after adjustment),Number of Plants          (Blank = 2),Leaf Area cm^2/plant,Date AA/OA Data Received,LCMS/GCMS ID,GABA,His,Ile,Leu,Lys,Phe,Pro,Trp,Tyr,Val,FUM,MAL,SUC,CIT,LAC
181,4/12/19,2,2,4/25/19,BG-CaCl2,Complete,Complete,,G,,,4/25/19,2,10.4242,16.3564,1.1309,0.0323179,13.9069,95,11.5,,2,10.7025,18.0063,0.893021,0.0289199,14.3897,90,12.5,Yes,226.1,1.51,2.72,2.4939,16.9,15.3,,,,,2,4,4,34.83,,,,,073019,1399,104.6911931,112.7684113,560.9063051,149.0651649,15.26578815,356.5123722,212.2616091,32.06565527,286.4792728,3.559949022,,,,,
162,4/12/19,2,2,4/25/19,BG-CaCl2,Complete,Complete,,G,,,4/25/19,2,11.5311,27.874,0.719826,0.0293633,23.5706,189,28.5,,2,12.1655,43.2296,0.486191,0.0296685,24.2143,213,22.5,,Label unreadable,2.63,4.98,#VALUE!,23.4,20,,,,,2,5,4,47.15,,,,,073019,1400,62.85166878,15.22149954,28.3249013,18.58942493,6.191006032,20.53148136,32.14081975,24.80057944,10.73664758,62.60723793,,,,,
38,5/2/19,2,2,5/15/19,BG-CaCl2,Complete,Complete,? Fungi seed,G,,,5/15/19,2,11.9063,55.9785,0.783024,0.0260404,24.2312,295,22.5,,2,11.6921,48.6375,0.630475,0.0275718,23.1132,284,21,,819.4,4,6.9,6.0806,29.4,30.5,,,,,2,4,4,64.61,,,,,082919,1404,72.32770016,64.47040593,46.24931706,39.85125006,37.53104522,69.3161292,18.91494023,28.346262,40.05793885,46.14414935,,,,,
56,5/2/19,2,1,5/15/19,BG-CaCl2,Complete,Complete,"1 plant removed, too small 5-9-19",G,,,5/15/19,1,13.5647,58.1532,1.30603,0.0282289,19.3189,269,19.5,,1,,,,,,,N/A,,448.5,2.5,3.36,2.9115,20.5,,,,,,1,5,,35.06,,,,,082919,1405,56.89113143,36.56629178,20.32030304,15.19011921,31.62833678,16.94461402,8.872514498,9.529898295,13.26801873,16.54445232,,,,,
62,5/2/19,2,2,5/15/19,BG-CaCl2,Complete,Complete,,G,,,5/15/19,2,10.3923,33.5596,0.729384,0.0283936,17.5234,171,14.5,,2,11.8201,45.994,0.780023,0.0296461,24.5107,210,24,,650.3,3.6,5.75,5.0997,23.4,20.7,,,,,2,5,4,61.42,,,,,082919,1407,89.77980758,22.48254903,22.8412429,20.368107,12.05968846,32.25003447,10.93351746,12.78290977,23.34906913,28.29972107,,,,,
17,5/2/19,2,2,5/15/19,BG-CaCl2,Complete,Complete,? Fungi seed,G,,,5/15/19,2,12.4632,36.4701,2.65113,0.0233249,19.717,379,18,,2,11.4119,30.1197,0.800545,0.0266401,22.0969,183,20,,710.1,3.03,5.32,4.6099,27,25.4,,,,,2,6,5,49.97,,,,,082919,1408,62.44599185,14.88583848,13.33137985,14.15164104,15.54899429,17.55326827,4.847008187,7.285809937,14.95844794,17.08316799,,,,,
56,5/2/19,2,2,5/15/19,BG-CaCl2,Complete,Complete,,G,,,5/15/19,2,12.6669,46.2463,0.310861,0.0296875,20.5978,217,19,,2,13.7113,61.122,1.39418,0.0283445,21.3008,200,20,,713.8,4.6,6.45,5.7362,30.6,22.5,,,,,2,5,4,59.8,,,,,082919,1409,121.3624276,21.19174493,36.09693584,30.74124163,18.21818878,39.86082961,14.23279344,19.95704382,42.9487515,44.77487188,,,,,
38,5/2/19,2,2,5/15/19,BG-CaCl2,Complete,Complete,,G,,,5/15/19,2,13.7129,68.9472,0.478397,0.0268868,24.0788,320,23,,2,12.405,64.5211,0.842081,0.026806,23.7908,266,24,,845.3,5.17,7.91,7.0647,32.7,32.3,,,,,2,4,4,77.35,,,,,082919,1411,69.34765527,18.9408083,14.93154628,16.94081147,18.30302458,17.94004672,6.178364833,7.654433351,13.97556718,18.1324989,,,,,
16,5/2/19,2,2,5/15/19,BG-CaCl2,Complete,Complete,? Fungi seed?,G,,,5/15/19,2,10.4489,24.0589,2.00624,0.031772,14.9656,103,12.5,,2,10.583,29.058,0.763804,0.0292865,14.5506,149,13,,317.1,2.34,3.55,3.2329,23.2,22.8,,,,,2,5,4,40.23,,,,,082919,1412,51.76538133,22.79759966,28.32322517,24.22665348,13.12438964,44.30131317,8.319240089,10.98561139,42.36860543,18.39649191,,,,,
29,5/2/19,1,1,5/15/19,BG-CaCl2,Complete,Complete,? Fungi seed?,G,,,5/15/19,1,13.1273,34.1236,1.07017,0.0272667,24.0872,202,21.5,,1,,,,,,,N/A,,360.5,1.55,2.97,2.6095,20.7,,,,,,1,4,,27.24,,,,,082919,1413,73.43658649,17.62754345,21.81711108,16.93098894,21.21611858,38.83016413,11.95236734,11.41959485,40.2966018,29.33397994,,,,,
8,5/2/19,2,1,5/15/19,BG-CaCl2,Complete,Complete,"1 plant removed, too small. 5-9-19",G,,,5/15/19,1,13.1783,37.5221,0.927361,0.0274108,22.7745,185,N/A,,1,,,,,,,N/A,,298.3,1.5,2.42,2.1217,21.6,,,,,,1,5,,25.41,,,,,082919,1415,43.16729297,11.70605798,7.783401791,6.542291017,11.2180227,9.772985129,4.148174549,3.30054144,5.700675227,7.997069483,,,,,
185,5/2/19,1,1,5/15/19,BG-CaCl2,Complete,Complete,,G,,,5/15/19,1,10.5864,27.4225,0.813552,0.0267,16.6849,210,15.5,,1,,,,,,,N/A,,269.4,1.29,1.95,1.6806,27.7,,,,,,1,4,,24.07,,,,,082919,1416,51.07224358,15.02130748,13.96785209,13.4476691,10.27466314,17.68444928,5.447868948,6.445903716,10.41902176,13.63114652,,,,,
16,5/2/19,2,2,5/15/19,BG-CaCl2,Complete,Complete,,G,,,5/15/19,2,13.2407,51.7156,1.08145,0.0285274,17.0152,206,15.5,,2,12.8818,29.2897,1.52174,0.0303519,16.2699,132,13,,509.4,4.06,6.69,6.1806,32,25.4,,,,,2,5,5,69.85,,,,,082919,1417,48.85615677,27.85881076,53.87691416,34.7066799,21.19766979,49.8563879,20.93345565,28.59863755,23.23861788,67.75666452,,,,,
3,5/2/19,1,1,5/15/19,BG-CaCl2,Complete,Complete,,G,,,5/15/19,1,13.1308,53.4826,1.05095,0.029087,21.3516,215,19.5,,1,,,,,,,N/A,,486.1,2.69,4.25,3.7639,27.2,,,,,,1,4,,40.41,,,,,082919,1418,114.7435569,75.10653742,53.17585797,40.14378257,69.20495824,54.44210159,22.14145361,23.34319041,36.89894162,69.65294544,,,,,
63,5/2/19,2,2,5/15/19,BG-CaCl2,Complete,Complete,,G,,,5/15/19,2,12.6014,40.7966,0.5638,0.0256617,22.2663,269,22,,2,8.94986,18.3011,0.315915,0.0286944,16.2699,105,13,,403.4,2.75,3.69,3.2866,29.8,22,,,,,2,4,4,48.94,,,,,082919,1420,109.2425631,90.42431808,87.444171,57.65983031,59.81988323,71.38163145,30.78752208,22.21512236,43.4959802,95.79421321,,,,,
58,5/2/19,1,1,5/15/19,BG-CaCl2,Complete,Complete,,G,,,5/15/19,1,11.6518,21.6567,0.596071,0.0271984,17.8537,86,17,,1,,,,,,,N/A,,160.1,1.08,1.68,1.5199,20.1,,,,,,1,4,,23.91,,,,,082919,1421,66.06712037,45.62361059,62.78181941,58.0249681,23.01132862,71.59696065,16.4066523,33.73172634,48.3217966,64.5654262,,,,,
31,5/2/19,2,2,5/15/19,BG-CaCl2,Complete,Complete,,G,,,5/15/19,2,13.0775,59.0978,1.17851,0.0281363,24.3244,231,23,,2,12.3734,47.8396,0.686726,0.0263626,24.57,288,24,,620.8,4.02,6.01,5.3892,30.5,27,,,,,2,4,4,63.71,,,,,082919,1422,92.02206051,31.55517718,70.0843105,58.1736204,31.52109047,68.84672819,14.71335304,20.16002808,30.98384411,104.8048992,,,,,
45,5/2/19,1,1,5/15/19,BG-CaCl2,Complete,Complete,,G,,,5/15/19,1,11.7541,38.4911,0.484795,0.0269141,19.8779,170,18.5,,1,,,,,,,N/A,,255.1,1.63,2.45,2.1949,22.4,,,,,,1,4,,21.74,,,,,082919,1423,64.25871379,20.74681041,29.37380805,23.45325842,16.02823557,31.7953218,11.05221911,11.02721782,14.58481708,37.11909474,,,,,
26,5/2/19,2,2,5/15/19,BG-CaCl2,Complete,Complete,? Fungi seed,G,,,5/15/19,2,12.7274,39.5264,0.917879,0.0242815,21.665,261,19,,2,13.773,57.8777,1.4509,0.0273269,23.8924,340,25.5,,unknown,4.13,8.05,#VALUE!,31.4,35.8,,,,,2,5,5,77.95,,,,,082919,1425,62.06696269,22.59063821,28.86612854,19.70924002,14.66895699,24.14160017,13.37610522,8.491582881,13.50305854,46.99132709,,,,,
42,5/2/19,1,1,5/15/19,BG-CaCl2,Complete,Complete,? Fungi seed?,G,,,5/15/19,1,12.8234,41.6851,1.04323,0.0305411,21.9275,155,20,,1,,,,,,,N/A,,262.3,1.97,2.89,2.6277,25.1,,,,,,1,4,,36.93,,,,,082919,1426,83.23641523,34.68461624,40.86345501,27.89146183,38.18901345,34.74839157,14.33242481,11.98283774,17.50868863,46.78247675,,,,,
3,5/2/19,2,2,5/15/19,BG-CaCl2,Complete,Complete,,G,,,5/15/19,2,13.4428,46.192,0.39888,0.0299215,22.5627,217,20,,2,14.5809,62.9612,2.82213,0.030037,22.6982,267,20,,unknown,5.59,6.69,#VALUE!,17.2,20.5,,,,,2,4,5,58.42,,,,,082919,1428,142.7029377,94.71752763,81.60507096,68.6724864,85.38913879,68.33249336,32.65248968,21.49003563,44.59636115,130.1521764,,,,,
31,5/2/19,2,1,5/15/19,BG-CaCl2,Complete,Complete,1 PLANT REMOVED,G,,,5/15/19,1,13.2009,53.4637,1.29705,0.0265764,22.6559,216,24.5,,1,,,,,,,N/A,,262.7,2.07,2.8,2.5373,21.6,,,,,,1,5,,27.88,,,,,082919,1429,73.37166884,38.64042573,65.04164709,64.67113637,39.65166867,78.0368309,13.61224305,20.44996064,25.93297688,78.53618238,,,,,
7,5/2/19,2,2,5/15/19,BG-CaCl2,Complete,Complete,? Fungi seed?,G,,,5/15/19,2,12.978,74.9977,1.46487,0.0283608,24.6039,381,24,Yes,2,12.8062,195899,0.70772,1.53033,1181.55,339,20.5,,789.4,6.09,7.49,6.7006,28.6,32.3,,,,,2,4,5,54.46,,,,,082919,1431,92.95724406,23.21676454,53.02942563,38.4570537,41.4296462,41.28830825,14.85043059,16.24286216,20.39626612,80.85425682,,,,,
38,5/2/19,2,2,5/15/19,BG-CaCl2,Complete,Complete,,G,,,5/15/19,2,13.2665,69.5735,1.04074,0.0262944,24.4599,275,22.5,,2,12.5794,44.5277,0.794757,0.0289039,22.8846,180,21.5,,728.1,4.37,7.32,6.5919,35.3,24.5,,,,,2,5,4,68.13,,,,,082919,1432,183.6692857,82.98431069,116.5459971,97.64851913,98.64846992,114.1176811,36.93248575,35.39728374,57.03069577,145.8897561,,,,,
85,5/15/19,2,2,5/28/19,BG-CaCl2,Complete,Complete,,G,,,5/28/19,2,11.6619,33.5326,0.829306,0.0261718,21.1314,174,18.5,,2,11.7443,33.9473,0.925127,0.0290065,20.4708,201,18,,Label unreadable,2.87,5.13,#VALUE!,23.3,21,,,,,2,4,4,,,,,,082919,1434,88.48394945,49.08830475,122.3755976,83.99326655,35.70517518,144.7219052,24.11051433,35.86880478,58.97063678,97.10846308,,,,,
68,5/15/19,2,2,5/28/19,BG-CaCl2,Complete,Complete,,G,,,5/28/19,2,12.7737,37.1145,0.833315,0.0245646,20.962,206,19.5,,2,10.7703,18.4479,0.440768,0.0225899,19.4121,166,15.5,,Label unreadable,1.65,3.59,#VALUE!,22.7,18.6,,,,,2,5,5,,,,,,082919,1435,62.68537345,36.44967513,65.77402641,48.83314717,16.54435737,63.79715931,15.90544871,13.08153234,35.37306658,48.88682313,,,,,
90,5/15/19,2,2,5/28/19,BG-CaCl2,Complete,Complete,,G,,,5/28/19,2,13.0072,25.6088,0.432936,0.0234897,22.8168,189,26,,2,12.3818,55.7774,0.46209,0.0257484,24.6039,383,25.5,,Label unreadable,3.04,4.17,#VALUE!,23.5,29.2,,,,,2,4,5,,,,,,082919,1436,66.32048723,20.63911768,34.56302757,30.44124099,10.60805929,39.82358309,10.29785469,10.39278745,21.01183892,44.88723782,,,,,
75,5/15/19,2,2,5/28/19,BG-CaCl2,Complete,Complete,,G,,,5/28/19,2,13.2009,80.2509,0.647506,0.026462,23.9517,339,25.5,,2,12,69.3758,0.761003,0.0268918,24.0703,366,26,,Label unreadable,5.48,9.29,#VALUE!,41.1,43.4,,,,,2,5,5,,,,,,082919,1437,421.5511529,228.5750245,129.6688499,174.0852681,88.46042664,109.9033571,302.5231961,55.70534075,79.20215312,247.9172634,,,,,
92,5/15/19,2,2,5/28/19,BG-CaCl2,Complete,Complete,,G,,,5/28/19,2,12.5084,45.2649,0.567089,0.0291685,24.3159,227,29,,2,12.1677,31.3272,0.614113,0.0275379,23.5198,161,25.5,,Label unreadable,2.32,5.23,#VALUE!,32.4,29.7,,,,,2,4,4,,,,,,082919,1438,211.464836,219.8905097,133.8493004,163.2284414,55.85303946,108.1186426,94.31220341,45.74590104,86.93400889,295.4973443,,,,,
89,5/15/19,2,2,5/28/19,BG-CaCl2,Complete,Complete,,G,,,5/28/19,2,14.798,64.5399,0.739015,0.0280881,21.0467,334,18.5,,2,13.7113,63.5097,0.844794,0.0291261,21.5294,266,19.5,,Label unreadable,5.44,13.08,#VALUE!,31.3,32.5,,,,,2,5,5,,,,,,082919,1439,113.009548,76.80689827,100.2125676,99.0880881,20.98622256,90.62667914,20.16513041,22.35112124,49.11545364,125.6981629,,,,,
93,5/15/19,2,2,5/28/19,BG-CaCl2,Complete,Complete,"BURNED TIPS, FUNGI?",G,"MISSING INFORMATION, ADDED MLG",,5/28/19,2,12.8347,43.6209,0.687617,0.0273397,24.4091,259,27.5,,2,10.4907,24.5503,0.582649,0.0273253,19.861,144,19.5,,Label unreadable,2.62,3.97,#VALUE!,27.7,18.2,,,,,2,5,4,,,,,,082919,1440,180.2811945,124.1509364,100.1267797,96.92598502,71.42439922,107.1146686,52.93782077,29.44065068,80.83074428,143.0938423,,,,,
93,5/15/19,2,2,5/28/19,BG-CaCl2,Complete,Complete,,G,"WHEN COLLECTED EXUDATES, NOTES: ID MUST BE 1440",,5/28/19,2,10.9484,26.6873,0.696065,0.0276774,23.1048,198,27.5,,2,11.0387,32.6009,0.516722,0.025469,24.2736,251,27,,Label unreadable,2.02,4.09,#VALUE!,26,29.3,,,,,2,5,4,,,,,,082919,1441,87.8352866,46.31417708,35.64093487,32.48355549,27.68664807,31.8924007,12.62981909,6.205426051,20.95798827,40.5289166,,,,,
65,5/15/19,2,2,5/28/19,BG-CaCl2,Complete,Complete,,G,,,5/28/19,2,12.8062,50.6957,0.654786,0.0257654,20.8858,299,20,,2,14.5602,83.8302,0.668921,0.0262176,24.7055,421,23,,Label unreadable,4.94,6.25,#VALUE!,19.2,26.7,,,,,2,4,5,,,,,,082919,1442,120.6629324,35.7473028,64.51101111,69.4473286,4.154568466,70.27644034,28.13942663,8.148712094,40.14424968,87.85174486,,,,,
89,5/15/19,2,2,5/28/19,BG-CaCl2,Complete,Complete,ONE PLANT BIGGGER FOR MORE THAT 10 CM,G,,,5/28/19,2,10.583,25.9926,0.546429,0.0298197,19.6153,163,16,,2,14.9678,83.1196,1.0584,0.0292428,18.9547,377,17,,Label unreadable,5.4,10.31,#VALUE!,36.6,19.6,,,,,2,6,4,,,,,,082919,1443,139.964418,45.82020356,83.48037917,85.0689586,4.674618128,101.6597289,30.24808259,13.45841033,48.5037996,105.4124638,,,,,
78,5/15/19,2,2,5/28/19,BG-CaCl2,Complete,Complete,,G,,,5/28/19,2,14.4989,56.6668,0.836262,0.026583,24.3752,289,23.5,,2,14.0522,67.0183,2.39386,0.0272606,23.7484,377,21,,721.2,4.64,7.24,6.5188,27.2,21.7,,,,,2,5,5,,,,,,082919,1444,96.03427412,59.8950868,60.71037112,51.47563463,43.98987626,65.38886976,21.44484315,15.23082734,36.92817839,77.86825203,,,,,
77,5/15/19,2,2,5/28/19,BG-CaCl2,Complete,Complete,"BURNED TIPS, FUNGI?",G,,,5/28/19,2,14.0233,66.7593,0.738548,0.0255777,24.1465,438,27.5,,2,13.8564,46.3708,1.1583,0.0270111,22.5881,292,21,,870,4.29,8.89,8.02,26.2,31.6,,,,,2,6,5,,,,,,082919,1445,104.5444133,33.75574716,53.69073838,55.80530847,17.26576585,71.8612833,16.93712861,29.18494899,27.68607439,85.57591743,,,,,
58,5/15/19,2,2,5/28/19,BG-CaCl2,Complete,Complete,,G,,,5/28/19,2,11.8201,23.8812,0.720864,0.0269088,19.3867,115,18,,2,12.3288,28.5581,0.425502,0.0279347,21.5294,111,20,,Label unreadable,2.5,4.57,#VALUE!,22,27.7,,,,,2,4,5,,,,,,082919,1446,145.1667365,152.4848307,183.645971,156.7686337,72.63592845,259.2747445,62.67253556,47.36741683,252.8533339,318.327991,,,,,
73,5/15/19,2,2,5/28/19,BG-CaCl2,Complete,Complete,,G,,,5/28/19,2,12.1744,49.8746,0.425572,0.031808,24.3244,216,23.5,,2,12,47.5204,1.1313,0.0311408,22.5797,316,20,,575,3.92,6.47,5.895,32.7,34.5,,,,,2,5,5,,,,,,082919,1447,105.7649011,54.51280942,70.82736545,52.82668578,26.10462517,100.3677209,34.0070609,27.51895174,56.15253859,105.8338393,,,,,
107,5/15/19,2,2,5/28/19,BG-CaCl2,Complete,Complete,,G,,,5/28/19,2,15.3457,74.3406,1.43182,0.0270692,24.2566,269,23.5,,2,13.0775,72.2312,1.18383,0.0270476,23.9941,343,19.5,,841.6,5.57,8.97,8.1284,35.9,28.9,,,,,2,5,5,,,,,,082919,1448,98.30722739,36.72488778,42.22788721,49.0971762,23.0257287,51.87620958,12.70507698,16.79024506,21.86846345,84.43361445,,,,,
94,5/16/19,2,2,5/29/19,BG-CaCl2,Complete,Complete,,G,,,5/29/19,2,13.2269,39.1625,0.651929,0.025124,24.0957,320,23,,2,10.3923,32.9886,0.692134,0.0270272,24.1804,235,22.5,,Label unreadable,2.69,4.76,#VALUE!,34.9,32,,,,,2,4,4,61.29,,,,,082919,1451,118.6550294,25.92993438,37.67400564,32.29342995,3.832407628,64.56070762,24.8260125,6.844221177,27.01803161,42.78737668,,,,,
77,5/16/19,1,1,5/29/19,BG-CaCl2,Complete,Complete,"BURNED TIPS, FUNGI?",G,,,5/29/19,1,14.1421,69.8083,0.440087,0.0242636,23.4012,402,26,,1,,,,,,,N/A,,Label unreadable,2.39,5.11,#VALUE!,25.3,,,,,,1,5,,40.98,,,,,082919,1452,66.60743241,15.26197247,18.98204853,14.78105896,8.12028092,22.52093906,5.596091967,7.80440307,14.17221333,15.54378554,,,,,
71,5/16/19,2,1,5/29/19,BG-CaCl2,Complete,Complete,1 SEED REMOVED 5-21-19,G,,,5/29/19,1,14.4222,77.9189,0.911463,0.027322,24.8241,420,23.5,,1,,,,,,,N/A,,Label unreadable,3.22,6.2,#VALUE!,38.5,,,,,,1,5,,56.68,,,,,082919,1453,110.9951176,36.02201912,23.66632975,22.4846945,31.90926926,44.79595934,10.22662447,12.61860018,18.64679135,24.19699254,,,,,
90,5/16/19,2,2,5/29/19,BG-CaCl2,Complete,Complete,,G,,,5/29/19,2,14.7145,78.2885,1.01145,0.0244987,24.7394,400,27.5,,2,13.3244,70.3861,0.816583,0.0258062,25.0697,474,27.5,,Label unreadable,5.35,8.03,#VALUE!,35.9,32.5,,,,,2,4,5,86.89,,,,,082919,1454,128.1432866,37.78558515,28.31451516,30.32739737,32.1484417,58.52817045,30.91507088,19.65498486,24.69359485,45.76633153,,,,,
104,5/16/19,2,2,5/29/19,BG-CaCl2,Complete,Complete,,G,,,5/29/19,2,11.8921,59.8846,0.595016,0.0294299,24.9172,344,27.5,,2,11.8201,46.115,0.969068,0.031442,25.2306,260,27.5,,Label unreadable,4.25,6.6,#VALUE!,24.7,31.3,,,,,2,5,5,53.6,,,,,082919,1455,161.7013162,85.1902855,102.5398265,82.04738356,85.68954562,193.0466198,59.57955661,61.15208518,135.3900097,170.1180973,,,,,
69,5/16/19,2,2,5/29/19,BG-CaCl2,Complete,Complete,,G,,,5/29/19,2,13.3497,38.0574,2.60988,0.0326828,14.5421,185,11.5,,2,12.8743,41.3818,0.980758,0.0311639,15.7702,236,13,,Label unreadable,4.03,4.66,#VALUE!,30.3,28,,,,,2,5,5,63.76,,,,,082919,1456,101.8189233,37.12117043,24.40247228,17.8552036,54.06115572,58.28611706,11.42187012,19.01906195,20.39347427,24.67119148,,,,,
58,5/16/19,2,2,5/29/19,BG-CaCl2,Complete,Complete,,G,,,5/29/19,2,11.6644,23.3442,0.532427,0.0258848,20.4369,131,17,,2,11.6619,20.8445,0.593325,0.0272787,18.6752,106,16.5,,Label unreadable,2.37,3.89,#VALUE!,23.1,23.7,,,,,2,4,4,40.51,,,,,082919,1457,95.12310595,39.95743005,43.73038853,42.91454536,16.11696562,51.9308427,16.38308166,12.22170395,34.83053127,54.36790816,,,,,
104,5/16/19,2,1,5/29/19,BG-CaCl2,Complete,Complete,1 SEED REMOVED 5-21-19,G,,,5/29/19,1,12.8139,56.6712,0.574513,0.0272265,24.0618,316,27,,1,,,,,,,N/A,,Label unreadable,2.25,3.42,#VALUE!,28.3,,,,,,1,5,,31.5,,,,,082919,1458,65.03212632,27.66857184,17.6013747,13.91113968,12.21450169,19.19845394,10.83808582,3.787381392,13.9460393,21.62961821,,,,,
96,5/16/19,2,2,5/29/19,BG-CaCl2,Complete,Complete,,G,,,5/29/19,2,13.0271,33.9802,2.29554,0.0311866,14.9741,137,13,,2,14.4222,51.4258,1.02156,0.0264096,23.5028,199,21,,680,4.22,7.19,6.51,28.5,30.9,,,,,2,5,6,77.97,,,,,082919,1459,263.0450163,105.0836214,72.27928861,36.83103294,122.4006841,116.5439415,22.97931258,23.23436435,42.41681036,61.53539233,,,,,
69,5/16/19,2,2,5/29/19,BG-CaCl2,Complete,Complete,,G,Sample was melt in the freezing drier,,5/29/19,2,10.3923,20.9003,1.05853,0.030285,10.7817,106,8.5,,2,9.59166,23.0103,2.7628,0.0299858,11.4508,77,9.5,,330,2.82,2.81,2.48,20.5,21.1,,,,,2,4,4,40.76,,,,,082919,1461,175.2297474,144.7500454,223.5870335,167.4930372,313.852237,216.6425275,45.3850541,48.40602024,118.709888,160.2713601,,,,,
101,5/16/19,2,2,5/29/19,BG-CaCl2,Complete,Complete,,G,,,5/29/19,2,13.7714,36.9024,0.935115,0.0256914,19.844,237,19.5,,2,12.9926,47.7132,0.731392,0.0257367,24.9088,370,27,,800,3.44,8.44,7.64,28,29,,,,,2,4,5,77.26,,,,,082919,1464,115.3217638,38.02748678,36.98312702,24.87761462,29.13824982,35.94497027,13.89617795,8.154919961,24.64371828,31.81556487,,,,,
149,5/30/19,1,1,6/12/19,BG-CaCl2,Complete,Complete,,G,,,6/12/19,1,15.3634,83.1882,1.21698,0.0296982,22.9269,292,25,,1,,,,,,,N/A,,697.5,4.29,7.96,7.2625,36.2,,,,,,1,5,,61.76,,,,,111819,1465,142.9397587,273.8259177,252.8662879,409.3552912,61.08778972,375.7811742,149.6672368,87.015584,688.394969,410.9805541,,,,,
129,5/30/19,1,1,6/12/19,BG-CaCl2,Complete,Complete,,G,,,6/12/19,1,12.49,48.7712,0.299274,0.0248195,23.4859,291,28,,1,,,,,,,N/A,,319.7,1.35,2.97,2.6503,20.4,,,,,,1,5,,31.01,,,,,111819,1466,170.2399556,160.4427236,154.2953246,166.5078224,35.18250821,176.1740958,95.7225754,53.29797427,433.3774961,248.5491681,,,,,
123,5/30/19,2,2,6/12/19,BG-CaCl2,Complete,Complete,,G,,,6/12/19,2,14.0924,63.3175,1.04515,0.0259354,25.3322,373,27.5,,2,15.8665,73.7309,0.965396,0.0255801,25.0104,416,29,,1099.1,6.76,12.15,11.0509,27.3,28.1,,,,,2,5,6,86.6,,,,,111819,1468,126.1817648,40.75383138,38.76246035,31.62239764,13.99023924,35.96120069,61.72498338,32.85891658,35.60581424,74.18096127,,,,,
122,5/30/19,2,2,6/12/19,BG-CaCl2,Complete,Complete,,G,,,6/12/19,2,13.4164,53.0881,1.03431,0.0257901,22.2409,325,22,,2,11.4119,45.9148,1.15105,0.0284959,22.4865,258,25.5,,645.6,4.1,7.19,6.5444,27.8,35.3,,,,,2,4,4,75.22,,,,,111819,1471,132.8153451,78.33679604,23.87343141,22.96732489,68.32355714,17.99150429,42.03986089,9.492879202,23.05058618,62.12209024,,,,,
44,5/30/19,2,2,6/12/19,BG-CaCl2,Complete,Complete,,G,,,6/12/19,2,13.0775,55.5334,0.505159,0.0266769,24.5785,264,23,,2,13.5647,60.3571,1.21353,0.0267277,24.985,373,28.5,,532.3,4.34,7.29,6.7577,25.1,29.4,,,,,2,5,5,69.15,,,,,111819,1472,228.8976411,172.0453407,89.52186436,115.5653777,156.1186085,74.28522389,72.1652368,32.03582615,52.56624393,143.7004405,,,,,
132,5/30/19,2,2,6/12/19,BG-CaCl2,Complete,Complete,,G,,,6/12/19,2,12.1119,49.6716,0.761079,0.0303604,23.8247,267,21.5,Yes,2,12.3288,57.893,0.639321,0.0291414,23.4012,244,21,,522.3,4.35,5.84,5.3177,27.7,27.4,,,,,2,4,5,66.21,,,,,111819,1476,145.6864706,63.5794616,50.0598075,31.7863642,85.11555267,35.02743613,38.07450955,12.15101587,30.66050545,89.43124272,,,,,
132,5/30/19,2,2,6/12/19,BG-CaCl2,Complete,Complete,,G,,,6/12/19,2,12.6982,48.6485,1.37781,0.0299862,19.6238,303,18,,2,12.657,48.6596,0.737879,0.0290408,24.4091,296,23,,523.2,4.02,5.69,5.1668,21.6,23.5,,,,,2,5,5,66.15,,,,,111819,1477,556.6766624,236.6752669,136.024266,195.9742187,321.3435505,78.19839581,185.5145561,51.34012691,93.3962765,132.7314437,,,,,
54,5/30/19,2,2,6/12/19,BG-CaCl2,Complete,Complete,,G,,,6/12/19,2,12.8743,22.3516,0.432966,0.0251957,23.7993,147,23.5,,2,10.583,13.2339,0.925901,0.0288232,15.0164,67,14,,402.1,1.88,3.11,2.7079,17.1,20.9,,,,,2,4,4,26.58,,,,,111819,1478,372.6070116,112.2993932,95.59704803,74.74284997,68.65440621,80.17786979,172.741859,24.00962777,120.2958033,131.3759888,,,,,
114,5/30/19,2,2,6/12/19,BG-CaCl2,Complete,Complete,,G,,,6/12/19,2,11.2748,32.6102,0.706688,0.0302657,24.0957,192,22,,2,11.4467,32.9853,0.654604,0.0289342,24.3667,194,21,,321.1,2.45,3.4,3.0789,18.5,26.9,,,,,2,4,4,49.01,,,,,111819,1479,122.0946293,20.5714597,33.81690507,22.72919757,69.53181721,28.86139666,31.85722428,10.8414764,9.334918594,22.90937677,,,,,
